0 3471 62 1.99 38.235258845916164
1 5232 12 1.99 39.78577678249111
2 6671 12 1.91 40.24515868499788
3 7691 12 1.91 42.94591799898432
4 8465 12 1.91 42.93328927966128
5 9055 11 1.91 44.93046250237095
6 9484 11 1.91 44.93009538843713
7 9794 12 1.92 44.931123307451806
8 9958 11 1.92 44.93161279269688
9 9998 12 1.92 44.937462141375576
10 9920 11 1.92 44.93689923334373
11 9717 61 1.92 44.93765793547361
12 9367 11 1.84 44.93807399793192
13 8889 11 1.84 44.940129835961265
14 8237 11 1.84 44.93555314891977
15 7360 12 1.84 44.933766527775234
16 6121 66 1.84 44.928455612866124
17 4259 12 1.77 44.92843113860386
18 1738 12 1.77 44.928382190079354
19 4819 11 1.77 44.92843113860386
20 6298 11 1.77 44.929042995160216
21 7495 11 1.77 44.92970380024107
22 8329 11 1.79 44.93100093614053
23 8962 11 1.79 44.931539369910126
24 9406 11 1.79 44.933105722694364
25 9729 11 1.79 44.93281203154732
26 9932 11 1.79 44.93476997252765
27 9999 12 1.81 44.96034557658303
28 9948 11 1.81 44.95995398838696
29 9776 12 1.81 44.960712690516836
30 9468 61 1.81 44.96127559854868
31 8990 11 1.81 44.96252378592362
32 8370 11 1.74 44.96281747707067
33 7544 11 1.74 44.96413908723239
34 6424 11 1.74 44.965093583460295
35 4786 54 1.74 44.967002575916105
36 1253 11 1.74 44.96736968984991
37 4384 11 2.25 44.968495505913594
38 6131 11 2.25 44.97666990950642
39 7187 12 2.25 45.001511285694185
40 8129 11 2.25 45.004448197164656
41 8819 11 2.25 45.005182425032274
42 9317 11 2.23 45.00523137355679
43 9671 11 2.23 45.00542716765481
44 9892 12 2.23 45.004839785360716
45 9994 12 2.23 45.00503557945875
46 9971 11 2.23 45.00452161995142
47 9826 11 2.13 45.00655298371849
48 9557 11 2.13 45.00635718962046
49 9133 60 2.13 45.00736063437287
50 8531 11 2.13 45.008315130600785
51 7747 11 2.13 45.00887803863263
52 6709 11 2.04 45.01210864125015
